Datetime,Type,Lon,Lat
06/02/2008 11:43,Public Drunkenness,-75.165066,39.953618
09/06/2006 10:48,Homicide,-75.225053,39.9375
01/05/2014 23:15,Prostitution,-75.222874,39.968412
12/04/2012 22:56,Prostitution,-75.147276,40.011877
04/08/2009 22:06,Prostitution,-75.162669,39.946685
05/06/2011 20:28,Public Drunkenness,-75.230585,40.032709
12/07/2008 22:51,Prostitution,-75.202418,39.963138
27/01/2008 02:20,Public Drunkenness,-75.214422,40.022835
14/05/2015 18:50,Homicide,-75.122193,40.04109
18/01/2006 01:08,Prostitution,-75.07706,40.011381
04/09/2008 04:02,Family Abuse,-75.178233,39.984019
03/06/2006 00:46,Public Drunkenness,-75.15822,40.073365
20/10/2012 06:57,Homicide,-75.177767,39.927976
13/09/2011 10:13,Prostitution,-75.111001,39.997854
05/06/2006 00:19,Homicide,-75.243946,39.909974
10/08/2006 01:19,Prostitution,-75.082654,40.017853
11/11/2009 22:09,Liquor Law Violations,-74.998571,40.059548
22/11/2009 01:59,Prostitution,-75.125492,39.989889
11/05/2011 11:16,Gambling,-75.064765,40.041336
19/08/2011 20:42,Prostitution,-75.110993,39.997738
08/09/2012 02:58,Public Drunkenness,-75.143122,39.961927
09/02/2014 03:22,Liquor Law Violations,-75.238205,39.944201
18/03/2010 22:54,Prostitution,-75.108741,39.999085
13/01/2011 23:49,Prostitution,-75.129642,39.987608
27/06/2009 19:43,Liquor Law Violations,-75.088753,40.010998
27/03/2016 11:59,Family Abuse,-75.139734,40.029146
05/08/2008 18:37,Family Abuse,-75.14355,40.044435
18/07/2015 23:59,Public Drunkenness,-75.143798,39.949928
23/11/2011 23:05,Prostitution,-75.21027,39.917969
31/03/2010 15:21,Liquor Law Violations,-75.073293,40.012598
18/09/2015 02:23,Prostitution,-75.147195,40.019958
26/01/2007 22:24,Prostitution,-75.090136,40.008792
15/08/2006 01:32,Prostitution,-75.149297,39.993227
20/05/2006 02:09,Family Abuse,-75.126978,40.020086
25/05/2007 16:19,Homicide,-75.183831,39.930746
04/10/2011 13:05,Prostitution,-75.153442,39.959461
08/09/2010 21:05,Liquor Law Violations,-75.168078,39.906642
17/04/2009 21:06,Liquor Law Violations,-74.984645,40.076387
31/01/2015 22:02,Liquor Law Violations,-75.138629,39.961255
28/04/2010 11:25,Prostitution,-75.127384,39.988844
01/09/2007 02:20,Homicide,-75.199012,39.963204
07/09/2011 16:27,Public Drunkenness,-75.171918,39.951865
22/10/2015 02:21,Prostitution,-75.150409,40.002874
30/10/2010 23:31,Liquor Law Violations,-75.156014,39.940219
29/09/2006 00:52,Prostitution,-75.146483,40.027563
02/05/2008 21:21,Liquor Law Violations,-75.026103,40.048134
04/04/2009 18:39,Liquor Law Violations,-75.083649,40.016743
08/09/2006 00:28,Public Drunkenness,-75.163715,39.94536
19/09/2010 20:28,Family Abuse,-75.16404,39.915142
28/07/2012 19:38,Liquor Law Violations,-75.08554,40.014849
31/01/2016 18:49,Public Drunkenness,-75.122562,39.991437
31/01/2011 22:34,Homicide,-75.138831,40.018739
21/05/2016 21:08,Prostitution,-75.060985,40.015381
04/06/2008 11:00,Public Drunkenness,-75.178916,40.031746
20/07/2013 20:47,Prostitution,-75.106447,40.000383
21/04/2015 06:48,Public Drunkenness,-75.156927,39.951519
10/11/2007 23:15,Prostitution,-75.086381,40.013919
09/11/2011 23:05,Prostitution,-75.125492,39.989889
29/04/2008 14:10,Prostitution,-75.065021,40.014732
26/09/2009 00:41,Liquor Law Violations,-75.143907,39.941939
08/03/2007 22:06,Prostitution,-75.014039,40.047529
17/01/2014 22:11,Prostitution,-75.128751,39.986585
19/06/2015 16:33,Family Abuse,-75.147031,39.976133
13/03/2006 19:34,Family Abuse,-75.045684,40.039465
13/05/2008 20:20,Liquor Law Violations,-75.168078,39.906642
06/08/2009 15:59,Gambling,-75.1626,39.990073
10/06/2008 22:03,Prostitution,-75.161091,39.94649
26/09/2008 22:13,Prostitution,-75.111001,39.997854
23/08/2015 04:17,Liquor Law Violations,-75.157756,39.979706
21/03/2013 21:06,Prostitution,-75.243379,39.919152
09/06/2012 03:00,Family Abuse,-75.251464,39.902919
02/09/2008 23:34,Prostitution,-75.147285,40.014117
21/01/2010 12:00,Prostitution,-75.111569,39.997413
24/11/2008 00:08,Gambling,-75.081348,40.035245
14/05/2007 21:52,Liquor Law Violations,-75.147689,39.941485
29/03/2008 23:30,Prostitution,-75.076001,40.020667
09/02/2013 23:33,Prostitution,-75.097981,40.004896
27/12/2014 23:28,Family Abuse,-75.12888,40.044149
11/12/2015 19:20,Homicide,-75.154137,39.989713
03/05/2014 01:09,Public Drunkenness,-75.14403,39.948813
05/08/2009 21:43,Public Drunkenness,-75.153525,39.951161
25/05/2007 20:53,Liquor Law Violations,-75.083649,40.016743
03/12/2008 22:44,Prostitution,-75.222889,39.968414
08/08/2009 18:45,Liquor Law Violations,-75.070799,40.014022
02/08/2014 20:21,Public Drunkenness,-75.1819,39.974319
13/07/2010 23:04,Prostitution,-75.237218,39.921637
08/07/2014 21:19,Family Abuse,-75.091594,39.999849
08/03/2013 15:12,Family Abuse,-75.065284,40.026431
13/12/2011 09:56,Prostitution,-75.131925,39.986359
05/11/2014 22:34,Public Drunkenness,-75.078182,40.022416
14/01/2011 22:33,Prostitution,-75.125492,39.989889
12/09/2010 06:33,Homicide,-75.117647,40.033995
25/05/2014 01:00,Public Drunkenness,-75.186051,39.986919
25/02/2012 15:03,Family Abuse,-75.203973,39.966562
17/06/2006 21:11,Liquor Law Violations,-74.971592,40.07975
16/02/2013 01:25,Public Drunkenness,-75.143768,39.948389
09/08/2012 11:23,Prostitution,-75.143426,40.012907
28/04/2009 22:33,Prostitution,-75.096881,40.005517
17/10/2010 01:33,Public Drunkenness,-75.156665,39.984679
30/07/2014 22:29,Prostitution,-75.103191,40.002047
11/04/2010 02:35,Public Drunkenness,-75.231065,40.031537
26/04/2011 22:26,Prostitution,-75.147235,40.014044
13/09/2016 12:42,Homicide,-74.974,40.087113
01/02/2015 03:48,Prostitution,-75.158695,39.957629
20/10/2006 22:02,Liquor Law Violations,-75.150521,39.919349
01/07/2011 01:48,Homicide,-75.16608,40.028665
30/05/2014 20:53,Liquor Law Violations,-74.991173,40.09589
05/11/2016 21:31,Prostitution,-75.115786,39.995225
06/10/2008 17:33,Public Drunkenness,-75.23438,39.925604
29/05/2006 00:50,Family Abuse,-75.16944,40.056212
03/09/2010 01:29,Public Drunkenness,-75.160488,39.982182
13/02/2011 13:20,Homicide,-75.128977,40.029963
03/05/2015 22:41,Homicide,-75.103872,40.000137
09/12/2010 03:47,Family Abuse,-75.231832,39.928223
10/09/2008 16:08,Liquor Law Violations,-75.077152,40.021605
15/11/2007 22:14,Prostitution,-75.147475,39.999272
08/05/2016 02:00,Public Drunkenness,-75.14732,39.950413
05/06/2015 00:33,Homicide,-75.150946,40.010827
31/08/2012 23:58,Prostitution,-75.043252,40.026005
03/04/2016 09:27,Homicide,-75.221121,39.953956
11/04/2014 21:26,Prostitution,-75.089636,40.009421
26/03/2010 20:53,Liquor Law Violations,-75.046766,40.033742
28/08/2014 22:26,Prostitution,-75.115802,39.995131
02/07/2015 21:16,Public Drunkenness,-75.103762,39.985519
19/09/2009 03:32,Liquor Law Violations,-75.157146,39.956813
14/11/2007 22:41,Prostitution,-75.144769,40.028821
23/11/2015 16:08,Homicide,-75.151421,40.018773
28/10/2015 03:25,Prostitution,-75.15329,40.048873
14/03/2010 19:08,Family Abuse,-75.133576,40.022664
11/10/2008 12:58,Gambling,-75.157397,39.951574
02/10/2016 20:32,Gambling,-75.159501,39.986676
20/08/2016 21:20,Liquor Law Violations,-75.168078,39.906642
26/01/2007 20:23,Liquor Law Violations,-74.983908,40.08234
27/08/2014 11:30,Prostitution,-75.096865,40.005506
06/10/2012 23:57,Liquor Law Violations,-75.158248,39.984943
24/04/2012 22:57,Prostitution,-75.063373,40.015588
19/02/2006 03:31,Public Drunkenness,-75.137452,40.00467
02/06/2007 19:48,Liquor Law Violations,-75.09084,40.058321
15/07/2012 23:41,Homicide,-75.229234,39.937034
22/05/2015 20:28,Public Drunkenness,-75.119314,39.997219
19/03/2016 13:00,Liquor Law Violations,-75.122284,39.997697
07/06/2006 16:22,Homicide,-75.141467,40.025419
21/05/2006 01:56,Homicide,-75.09763,39.994781
12/03/2014 22:43,Public Drunkenness,-75.139661,39.99044
27/07/2006 01:56,Homicide,-75.229971,39.965383
13/08/2008 22:25,Prostitution,-75.202652,39.965135
23/05/2006 01:58,Prostitution,-75.147803,40.051247
21/10/2014 22:31,Prostitution,-75.124397,40.021525
15/08/2013 11:43,Prostitution,-75.162935,39.923463
10/06/2009 13:19,Prostitution,-75.122562,39.99148
19/06/2007 22:27,Prostitution,-75.133237,39.980196
29/06/2007 23:06,Prostitution,-75.145713,40.032191
06/05/2016 02:31,Prostitution,-75.147195,40.019958
05/02/2013 12:49,Prostitution,-75.120326,39.992726
14/01/2015 18:02,Homicide,-75.249304,39.974922
20/10/2016 23:54,Prostitution,-75.249042,39.886334
22/03/2012 10:09,Family Abuse,-75.235463,39.927186
24/11/2007 02:42,Liquor Law Violations,-75.084733,40.032092
05/09/2009 00:23,Public Drunkenness,-75.103848,40.003158
20/10/2009 23:32,Prostitution,-75.122562,39.99148
18/05/2013 08:33,Family Abuse,-75.161297,39.978638
02/08/2012 06:22,Family Abuse,-75.12841,40.022012
08/02/2009 03:17,Public Drunkenness,-75.046529,40.024314
08/06/2010 23:05,Prostitution,-75.120345,39.992646
05/11/2016 21:53,Prostitution,-75.106447,40.000383
05/02/2015 02:48,Prostitution,-75.222889,39.968414
11/08/2010 21:29,Prostitution,-75.147655,40.008819
07/05/2015 15:01,Homicide,-75.239753,39.986989
04/05/2015 23:46,Public Drunkenness,-75.15459,39.993948
18/01/2011 09:57,Public Drunkenness,-75.166965,40.060471
23/09/2016 22:33,Prostitution,-75.121589,39.991967
14/05/2010 00:27,Public Drunkenness,-75.227231,40.026935
24/01/2008 19:19,Liquor Law Violations,-75.148713,39.941529
14/05/2013 21:37,Prostitution,-75.111569,39.997413
07/07/2010 22:25,Prostitution,-75.106447,40.000383
01/12/2006 01:37,Prostitution,-75.147475,39.999272
02/11/2014 01:36,Prostitution,-75.14674,40.026085
21/09/2013 20:05,Liquor Law Violations,-75.108284,39.983141
30/03/2007 23:13,Prostitution,-75.242691,39.92158
18/11/2007 04:12,Homicide,-75.142384,39.948843
07/04/2010 11:57,Prostitution,-75.092735,40.009676
12/04/2011 18:12,Liquor Law Violations,-75.07943,40.021454
26/06/2011 00:11,Liquor Law Violations,-75.213971,40.026965
10/05/2014 02:56,Public Drunkenness,-75.218361,40.022189
14/07/2006 19:18,Public Drunkenness,-75.191043,39.927087
12/04/2007 20:26,Public Drunkenness,-75.162251,39.94871
25/04/2015 21:03,Prostitution,-75.108741,39.999085
22/07/2014 18:43,Liquor Law Violations,-75.011541,40.049442
14/04/2011 23:03,Prostitution,-75.158251,39.922865
07/10/2012 20:30,Public Drunkenness,-75.175555,39.927461
02/07/2008 23:03,Prostitution,-75.148878,40.002742
17/02/2010 23:21,Prostitution,-75.080219,40.020602
04/04/2013 21:28,Prostitution,-75.182448,39.988016
21/01/2011 20:25,Prostitution,-75.134975,39.973115
07/09/2007 18:15,Liquor Law Violations,-75.083649,40.016743
01/12/2006 01:37,Prostitution,-75.150409,40.002874
18/12/2007 22:52,Prostitution,-75.080417,40.020248
25/08/2011 23:00,Prostitution,-75.166007,40.044263
01/11/2006 01:26,Prostitution,-75.150855,39.993517
16/07/2014 12:17,Prostitution,-75.127368,39.988833
17/08/2015 19:31,Liquor Law Violations,-75.083676,40.016863
18/10/2011 20:40,Liquor Law Violations,-75.154582,39.938934
04/08/2016 22:10,Prostitution,-75.148144,40.000843
17/02/2011 21:16,Prostitution,-75.111001,39.997854
12/08/2011 14:52,Homicide,-75.158774,40.00862
18/02/2012 02:00,Public Drunkenness,-75.143766,39.949904
08/08/2014 21:38,Prostitution,-75.14726,40.011866
03/07/2012 23:13,Prostitution,-75.133881,39.977209
19/02/2015 12:25,Gambling,-75.194374,39.9638
30/07/2008 22:24,Prostitution,-75.147276,40.011877
11/02/2015 22:16,Prostitution,-75.129642,39.987608
20/10/2013 21:14,Homicide,-75.119246,39.999777
10/05/2006 11:13,Homicide,-75.180921,39.927043
11/04/2012 23:35,Prostitution,-75.043252,40.026005
05/08/2009 20:58,Public Drunkenness,-75.228536,39.935742
26/08/2014 20:40,Homicide,-75.14713,39.9883
20/01/2011 19:13,Public Drunkenness,-75.231656,39.917085
30/05/2007 20:26,Gambling,-75.143029,40.009868
29/01/2008 21:35,Prostitution,-75.125492,39.989889
07/07/2007 21:47,Liquor Law Violations,-75.020042,40.054412
09/10/2012 09:02,Liquor Law Violations,-75.078182,40.022416
26/07/2015 11:10,Liquor Law Violations,-75.083676,40.016863
30/10/2014 22:43,Public Drunkenness,-75.165287,39.95255
28/09/2016 19:58,Family Abuse,-75.102173,40.042481
09/03/2007 22:43,Prostitution,-75.108741,39.999085
11/12/2007 22:09,Public Drunkenness,-75.149182,39.941629
09/08/2013 23:14,Family Abuse,-75.115786,39.995225
21/01/2007 10:45,Family Abuse,-75.143613,40.044396
01/06/2011 14:54,Liquor Law Violations,-75.153025,39.99492
27/04/2012 23:47,Prostitution,-75.146483,40.027563
29/02/2008 22:09,Prostitution,-75.159532,39.961208
16/04/2008 22:01,Prostitution,-75.155477,40.050476
23/10/2012 17:35,Homicide,-75.142088,40.029931
27/03/2009 20:34,Liquor Law Violations,-74.966426,40.078784
14/07/2015 10:35,Prostitution,-75.127962,39.988422
09/02/2013 02:25,Public Drunkenness,-75.148383,39.929118
11/12/2015 22:45,Prostitution,-75.238758,39.922409
05/03/2014 22:47,Prostitution,-75.147361,40.010353
02/06/2009 22:51,Prostitution,-75.125492,39.989889
08/01/2015 09:55,Prostitution,-75.127384,39.988844
17/09/2007 22:15,Public Drunkenness,-75.166591,39.904459
02/12/2013 02:09,Homicide,-75.134521,39.993034
02/06/2009 22:51,Prostitution,-75.11337,39.996571
04/01/2007 01:32,Prostitution,-75.158195,39.992802
08/01/2008 22:20,Prostitution,-75.114693,39.993866
01/03/2008 01:27,Prostitution,-75.159516,39.946296
01/01/2010 01:43,Liquor Law Violations,-75.153247,39.960375
20/11/2010 01:33,Prostitution,-75.129661,39.987493
28/11/2008 23:49,Prostitution,-75.083676,40.016863
07/04/2007 13:08,Gambling,-75.15595,40.042767
21/01/2007 03:06,Liquor Law Violations,-75.156616,39.984968
02/12/2011 16:15,Public Drunkenness,-75.137216,39.960244
26/11/2010 01:50,Public Drunkenness,-75.14502,39.926471
13/06/2009 22:26,Prostitution,-75.158768,39.957156
13/12/2012 17:27,Family Abuse,-75.247439,39.949101
03/01/2011 12:53,Homicide,-75.16808,40.045527
23/03/2012 19:55,Liquor Law Violations,-75.021021,40.043651
20/09/2011 22:06,Prostitution,-75.147964,40.007249
03/05/2013 02:16,Liquor Law Violations,-75.049014,40.041361
03/02/2012 21:38,Liquor Law Violations,-75.145287,39.952141
11/10/2008 23:06,Prostitution,-75.226862,39.960292
24/07/2008 22:32,Prostitution,-75.238405,39.922646
21/09/2012 23:28,Prostitution,-75.087588,40.01259
24/06/2014 23:25,Prostitution,-75.117994,39.993996
14/06/2006 01:38,Prostitution,-75.091014,40.007405
28/06/2012 19:29,Liquor Law Violations,-75.087645,40.016625
23/04/2014 00:56,Public Drunkenness,-75.138973,39.960266
07/09/2012 22:37,Prostitution,-75.147379,40.010431
13/06/2013 22:26,Prostitution,-75.108732,39.998969
28/09/2007 18:51,Liquor Law Violations,-75.083649,40.016743
16/03/2010 22:05,Liquor Law Violations,-75.07931,40.021587
07/10/2006 00:51,Prostitution,-75.115786,39.995225
10/12/2015 21:17,Prostitution,-75.15974,39.970173
02/11/2009 20:53,Liquor Law Violations,-75.163486,39.904061
25/03/2006 23:47,Liquor Law Violations,-75.154209,39.978132
09/09/2009 18:44,Public Drunkenness,-75.240865,39.961213
30/04/2008 12:50,Homicide,-75.120827,39.990728
10/11/2013 02:15,Public Drunkenness,-75.143766,39.949904
04/05/2016 23:50,Prostitution,-75.068289,40.046914
01/10/2013 04:12,Family Abuse,-75.24488,39.97978
16/01/2008 22:53,Prostitution,-75.157188,39.920173
05/11/2014 22:15,Prostitution,-75.155477,40.050476
04/06/2015 22:33,Prostitution,-75.146202,40.029077
27/03/2011 05:25,Family Abuse,-75.092795,40.052561
12/03/2009 23:22,Prostitution,-75.164766,40.045475
27/03/2013 10:48,Prostitution,-75.092045,40.008276
03/04/2008 21:53,Prostitution,-75.150516,40.012396
27/03/2009 20:35,Liquor Law Violations,-74.966426,40.078784
15/09/2013 00:00,Prostitution,-75.132589,39.983231
19/12/2010 01:25,Public Drunkenness,-75.153629,39.958552
03/02/2008 22:27,Public Drunkenness,-75.225728,39.927533
19/06/2009 22:42,Liquor Law Violations,-75.06298,40.066161
28/04/2012 20:13,Family Abuse,-75.122499,39.991421
09/10/2016 18:34,Public Drunkenness,-75.149589,40.016942
02/07/2008 10:47,Homicide,-75.102542,39.988451
14/04/2012 20:54,Public Drunkenness,-75.224946,39.966661
16/08/2006 19:26,Homicide,-75.080376,40.042287
27/11/2011 04:18,Public Drunkenness,-75.173365,39.95262
15/05/2015 18:54,Gambling,-75.083676,40.016863
20/11/2008 19:18,Family Abuse,-75.205548,39.969226
12/05/2012 20:09,Liquor Law Violations,-75.168078,39.906642
07/11/2008 23:44,Homicide,-75.234229,39.975366
20/06/2007 21:33,Liquor Law Violations,-74.98037,40.087051
20/06/2009 23:29,Public Drunkenness,-75.22134,40.024593
10/10/2013 20:54,Public Drunkenness,-75.132264,39.984732
16/09/2016 15:51,Homicide,-75.143284,39.982219
30/04/2011 14:53,Liquor Law Violations,-75.168078,39.906642
29/01/2016 10:40,Public Drunkenness,-75.166676,39.953772
29/01/2015 12:06,Public Drunkenness,-75.128778,39.991866
29/10/2015 22:49,Prostitution,-75.238405,39.922646
08/10/2006 22:32,Family Abuse,-75.123378,39.987847
07/05/2009 21:37,Prostitution,-75.15155,39.990346
18/06/2007 02:54,Public Drunkenness,-75.190489,39.929014
31/10/2007 22:07,Liquor Law Violations,-75.16709,39.918924
02/04/2014 22:27,Prostitution,-75.111001,39.997854
05/12/2015 07:46,Public Drunkenness,-75.166901,39.953879
24/03/2010 22:49,Prostitution,-75.24552,39.968898
10/05/2011 22:55,Prostitution,-75.127384,39.988844
27/04/2013 21:36,Prostitution,-75.103724,40.001854
25/01/2006 01:00,Prostitution,-75.147285,40.014117
14/03/2007 22:36,Prostitution,-75.162176,39.967109
16/05/2006 01:46,Prostitution,-75.029954,40.040802
07/10/2008 23:27,Prostitution,-75.209806,39.967733
03/06/2014 23:47,Homicide,-75.22577,39.991431
08/05/2009 20:45,Liquor Law Violations,-75.095458,40.055157
01/01/2012 01:56,Family Abuse,-75.108458,39.994405
11/01/2010 10:05,Prostitution,-75.111001,39.997854
14/08/2012 10:28,Prostitution,-75.122562,39.99148
11/01/2008 22:58,Prostitution,-75.159381,39.96189
23/10/2007 16:27,Family Abuse,-75.137397,40.054872
03/11/2009 20:57,Homicide,-75.130277,39.993929
05/08/2010 03:47,Family Abuse,-75.171597,40.002387
04/05/2012 22:23,Prostitution,-75.165995,39.931389
09/11/2011 23:05,Prostitution,-75.125492,39.989889
12/08/2015 22:58,Prostitution,-75.160822,39.947714
15/09/2012 01:11,Public Drunkenness,-75.162021,39.982237
26/03/2007 02:49,Liquor Law Violations,-75.162363,39.947942
28/04/2009 22:36,Prostitution,-75.120326,39.992726
14/05/2012 19:35,Homicide,-75.140469,40.014064
14/01/2014 09:27,Prostitution,-75.108741,39.999085
30/07/2006 01:38,Liquor Law Violations,-75.149656,39.941644
04/04/2007 22:48,Prostitution,-75.222889,39.968414
22/11/2011 22:40,Prostitution,-75.132589,39.983231
24/03/2009 22:26,Prostitution,-75.148417,40.012024
29/07/2011 19:37,Prostitution,-75.143426,40.012907
14/02/2016 15:55,Homicide,-75.154948,40.000285
02/10/2012 22:47,Prostitution,-75.105046,40.000506
13/09/2013 22:23,Prostitution,-75.125492,39.989889
23/06/2006 18:34,Gambling,-75.15882,39.974445
08/06/2007 20:22,Liquor Law Violations,-75.059725,40.01748
03/06/2011 22:32,Prostitution,-75.160636,39.948699
14/05/2013 22:20,Prostitution,-75.101188,40.003265
22/08/2008 22:15,Prostitution,-75.129642,39.987608
04/09/2010 03:23,Public Drunkenness,-75.166893,39.95042
28/11/2006 11:09,Family Abuse,-75.129642,39.987608
30/11/2013 21:11,Prostitution,-75.128751,39.986585
29/03/2008 00:17,Liquor Law Violations,-74.975796,40.079381
07/10/2006 02:45,Homicide,-75.234656,39.944063
01/11/2008 19:47,Homicide,-75.121909,39.975808
23/08/2014 08:37,Family Abuse,-75.136972,39.997939
23/01/2013 22:46,Prostitution,-75.08212,40.009247
29/08/2006 21:24,Liquor Law Violations,-75.063036,40.037203
16/07/2014 21:00,Prostitution,-75.236849,39.923717
31/07/2014 23:04,Prostitution,-75.222874,39.968412
05/10/2011 02:12,Homicide,-75.244066,39.962485
16/09/2016 03:32,Prostitution,-75.147195,40.019958
06/09/2010 08:59,Family Abuse,-75.078034,40.008795
29/06/2012 19:45,Liquor Law Violations,-75.09215,40.010258
27/08/2013 22:25,Liquor Law Violations,-75.152385,39.918295
03/09/2006 03:29,Public Drunkenness,-75.155665,39.983098
02/10/2012 04:20,Public Drunkenness,-75.159543,39.960638
28/05/2008 21:35,Liquor Law Violations,-75.028987,40.048701
06/05/2006 19:24,Homicide,-75.078655,40.041331
31/08/2006 01:53,Homicide,-75.137623,40.037424
26/10/2012 23:09,Prostitution,-75.223324,39.968295
19/08/2013 20:50,Liquor Law Violations,-75.168078,39.906642
08/11/2014 21:04,Public Drunkenness,-75.113772,39.996339
24/07/2010 20:11,Liquor Law Violations,-75.152868,39.942046
17/04/2007 20:02,Liquor Law Violations,-75.168078,39.906642
13/05/2014 00:08,Homicide,-75.172689,39.933075
23/07/2008 20:00,Liquor Law Violations,-75.083649,40.016743
07/03/2015 19:58,Liquor Law Violations,-75.078182,40.022416
23/05/2007 22:34,Prostitution,-75.111001,39.997854
05/06/2008 12:19,Prostitution,-75.108741,39.999085
12/09/2014 04:43,Prostitution,-75.166861,39.937832
21/05/2009 22:33,Prostitution,-75.166542,39.928954
29/03/2006 01:28,Prostitution,-75.146483,40.027563
03/10/2013 23:28,Liquor Law Violations,-75.163982,39.981099
29/03/2013 23:54,Prostitution,-75.128524,39.988128
26/11/2009 00:12,Prostitution,-75.103724,40.001854
09/11/2013 04:32,Homicide,-75.147289,40.015301
07/12/2006 01:50,Prostitution,-75.187106,39.988728
13/06/2013 20:55,Prostitution,-75.11801,39.994007
21/03/2008 23:00,Liquor Law Violations,-75.026756,40.050789
18/11/2009 23:18,Prostitution,-75.096881,40.005517
04/04/2009 21:26,Prostitution,-75.108741,39.999085
25/11/2011 22:05,Prostitution,-75.167366,40.044981
05/10/2006 00:39,Prostitution,-75.106447,40.000383
30/01/2010 22:31,Prostitution,-75.120345,39.992646
24/10/2007 21:50,Prostitution,-75.243864,39.918828
02/09/2014 00:04,Family Abuse,-75.17888,39.981353
11/03/2010 23:41,Liquor Law Violations,-75.026286,40.034768
11/09/2007 22:05,Prostitution,-75.120326,39.992726
26/01/2006 01:52,Prostitution,-75.080417,40.020248
04/03/2013 15:16,Family Abuse,-75.157357,39.924068
30/07/2006 01:57,Family Abuse,-75.177016,40.004501
12/09/2008 22:01,Liquor Law Violations,-75.097494,39.982146
26/09/2014 11:09,Prostitution,-75.126437,39.989254
25/05/2016 02:21,Homicide,-75.178916,40.031746
18/04/2007 01:24,Liquor Law Violations,-75.160632,39.981664
17/12/2009 21:55,Homicide,-75.117381,39.992524
15/10/2012 22:58,Homicide,-75.198179,39.936864
20/04/2013 02:42,Public Drunkenness,-75.202513,39.95484
11/04/2008 22:13,Prostitution,-75.129642,39.987608
28/05/2015 21:57,Homicide,-75.174925,39.930814
06/05/2010 21:59,Prostitution,-75.106447,40.000383
25/08/2015 02:08,Public Drunkenness,-75.155909,39.981958
30/11/2015 15:55,Liquor Law Violations,-75.078182,40.022416
12/12/2010 05:10,Prostitution,-75.122562,39.99148
08/05/2015 15:05,Public Drunkenness,-75.159664,39.952945
07/10/2010 18:33,Family Abuse,-75.219514,39.961747
06/08/2012 17:53,Liquor Law Violations,-75.083649,40.016743
27/04/2007 23:22,Liquor Law Violations,-75.138646,39.961323
19/10/2014 01:46,Liquor Law Violations,-75.156235,39.978399
04/09/2008 00:13,Prostitution,-75.182448,39.988016
11/07/2007 22:31,Prostitution,-75.226408,39.974198
12/04/2007 22:08,Prostitution,-75.146483,40.027563
19/02/2012 18:44,Public Drunkenness,-75.212808,40.031814
13/03/2009 22:37,Prostitution,-75.160274,39.957828
11/04/2008 22:08,Prostitution,-75.106447,40.000383
27/06/2012 20:12,Liquor Law Violations,-75.081259,40.019479
20/09/2006 01:19,Prostitution,-75.224216,39.97493
20/12/2012 23:26,Prostitution,-75.088753,40.010998
22/08/2013 21:20,Liquor Law Violations,-75.1606,39.981809
26/11/2009 00:12,Prostitution,-75.103724,40.001854
19/07/2014 22:23,Liquor Law Violations,-75.138081,39.960369
09/02/2013 03:27,Liquor Law Violations,-75.148383,39.929118
21/07/2012 21:45,Homicide,-75.163419,40.045193
05/11/2009 00:42,Public Drunkenness,-75.158119,39.952812
18/07/2008 11:34,Prostitution,-75.101188,40.003265
19/06/2012 21:34,Prostitution,-75.096881,40.005517
12/09/2007 20:23,Liquor Law Violations,-75.168078,39.906642
28/07/2010 23:35,Prostitution,-75.162482,39.947133
14/04/2008 20:32,Family Abuse,-75.176183,39.929463
25/04/2008 20:39,Liquor Law Violations,-74.993192,40.070345
31/05/2012 22:16,Prostitution,-75.120345,39.992646
16/08/2014 22:07,Prostitution,-75.103724,40.001854
20/06/2006 00:47,Prostitution,-75.223143,39.969712
23/07/2007 19:22,Gambling,-75.169406,40.0288
14/12/2007 20:54,Liquor Law Violations,-75.149223,39.917869
14/06/2014 22:01,Liquor Law Violations,-75.054846,40.032531
16/05/2013 19:56,Prostitution,-75.11801,39.994007
26/03/2008 22:10,Prostitution,-75.147919,39.993126
21/02/2009 10:13,Homicide,-75.153485,39.988409
04/05/2016 17:46,Public Drunkenness,-75.165851,39.953671
09/12/2009 23:07,Prostitution,-75.147379,40.010431
24/08/2009 12:29,Homicide,-75.231935,39.920688
27/02/2008 20:04,Liquor Law Violations,-75.083676,40.016863
27/02/2014 20:52,Public Drunkenness,-75.198541,39.955222
09/04/2008 22:45,Prostitution,-75.151842,39.988856
24/03/2007 21:50,Family Abuse,-75.158337,39.914235
17/06/2010 10:03,Public Drunkenness,-75.169414,39.967296
06/03/2010 21:27,Liquor Law Violations,-75.076892,40.05448
25/03/2008 17:08,Family Abuse,-75.226836,39.947257
20/04/2007 21:37,Homicide,-75.113607,39.994502
18/10/2014 19:11,Public Drunkenness,-75.143739,39.949943
02/11/2015 20:38,Homicide,-74.984961,40.078026
01/08/2008 17:40,Gambling,-75.157397,39.951574
11/12/2014 22:13,Liquor Law Violations,-75.156733,39.984405
27/10/2011 20:32,Public Drunkenness,-75.155782,39.955974
26/07/2014 19:05,Family Abuse,-75.236606,39.977477
04/04/2006 01:26,Prostitution,-75.236117,39.942339
28/08/2008 22:00,Homicide,-75.19245,39.935652
23/05/2012 22:07,Prostitution,-75.147655,40.008819
04/10/2011 21:34,Homicide,-75.144014,39.997523
19/07/2006 00:46,Prostitution,-75.159532,39.961208
10/01/2013 22:08,Public Drunkenness,-75.240068,39.965012
27/04/2007 21:23,Liquor Law Violations,-75.168078,39.906642
06/03/2009 23:33,Prostitution,-75.160636,39.948699
